collocate,raw_frequency,MI
scattered,436,0.9815182881869589
incalculable,60,2.9648159693138925
inclination,249,1.5417076350712855
slice,109,2.3678126493068494
napoleonic,14,4.4201032019207345
misunderstand,53,3.0888686179838714
funeral,277,1.4351430253486546
evelyn,1749,1.6718025981972269
orcham,262,1.4908160277748963
eleven,438,0.9769416211595469
thirty,823,0.3462043308589233
equally,575,0.7047904907386425
risen,454,0.9410633334946452
begotten,26,3.8010639935145107
shareholder,25,3.8402847066677923
dennis,114,6.704988717815379
dover,117,2.9901337772981824
reasons,865,0.2964310246041138
parquet,10,4.756575438541947
cumbrously,4,5.6728661704161025
pronouncements,4,5.6728661704161025
hoarsely,87,3.2863995934413546
observations,97,3.1775967335925555
objection,371,1.8361056494885033
squeaked,20,5.449722619101893
magnanimously,15,4.351110330433783
uproar,83,2.640319923739395
impatience,375,1.1322345055655822
ownership,30,3.657963149873838
lingmell,9,4.861935954199773
noon,363,1.1647576972711422
biblical,8,4.979718989856157
perceptions,53,3.0888686179838714
skylight,66,2.8695057895095677
obstinacy,150,2.0485252374397374
exhausted,387,1.1007358385062114
negotiation,31,3.6251733270508466
deferentially,40,3.3702810774220566
misinformed,12,4.5742538817479925
croaked,18,4.168788773639829
item,81,2.664711376863554
shareholders,67,2.854467912145027
valued,125,2.230846794233692
squeakily,3,5.960548242867883
faculty,157,2.0029147261876847
loyal,198,1.7708935008414577
bargain,301,1.3520502667871173
lobby,89,3.2636713423637986
comments,71,2.7964806544946774
gossip,364,1.1620066638992523
unaware,113,2.3317727128236525
esteemed,122,2.2551394868027366
hotels,189,1.8174135164763505
leaves,1218,-0.04580491673384933
puzzled,508,0.8286790839575113
neglectful,20,4.063428257982002
curse,399,1.7633462952060748
naive,41,3.3455884648316854
deciding,41,3.3455884648316854
recked,11,4.661265258737623
cigarette,310,1.3225882340568011
merger,87,2.593252412881409
including,201,1.7558556234769174
grunted,70,2.810665289486634
lunch,484,0.8770756248193614
parents,610,0.6457015743686362
crewe,78,2.702451704846401
petting,12,4.5742538817479925
clutched,128,2.207130267616376
la,508,0.8286790839575113
pere,58,2.998717520989574
clever,1244,-0.06692674176313168
stout,510,0.8247498058176217
rosy,291,1.3858372643645005
hearted,632,0.6102711373891357
welcomed,147,2.068727944757257
cromer,5,5.449722619101893
olly,406,3.5377140217222607
begin,1374,0.5268262393136438
nana,29,3.691864701549519
milly,622,3.6707428765202366
river,1780,-0.42520811175013784
lot,1050,0.10261508838442403
wait,1963,-0.5230686627404679
hullo,105,2.40520018137847
hide,628,1.3097675456277396
bog,69,2.8250540269387336
pull,446,1.6519887600758743
dry,1004,0.14741323128431857
emma,258,2.6048132352824855
drowned,283,1.4137136338927554
lilies,157,2.0029147261876847
rowing,60,2.9648159693138925
fun,434,0.9861159974355883
promising,184,1.8442247739270075
cleared,430,0.995375322848385
hurry,807,0.36583686326604425
plan,764,0.4205927423694725
lazy,173,1.905868937038214
_don,2,6.366013350976048
t_,12,4.5742538817479925
grin,216,1.683882123851828
wide,1317,0.9746611184608216
bit,2254,-0.6613011630637285
stretching,236,1.595328726510383
wishing,395,1.0802747666348713
_was_,8,4.979718989856157
tiza,130,2.1916260810804107
various,789,0.38839421069011887
ettened,1,7.059160531535993
mischief,417,1.0260743097371916
tiger,110,2.3586801657435768
brownholme,9,4.861935954199773
scrambled,95,2.505283639935452
climbed,264,1.483211428389677
trudged,35,3.5038124700465794
enemies,393,1.778498100226677
enterprises,23,4.616813496166789
robbed,267,1.4719118731357435
paying,346,1.2127217564782686
dme,1,7.059160531535993
controlled,108,2.3770293044117734
capsules,2,6.366013350976048
uses,128,2.207130267616376
settles,43,3.2979604158424305
paper,1959,-0.5210288864085477
associates,80,3.7757461855302212
polite,384,1.1085179789482664
fiancee,6,5.267401062307938
inaccuracies,2,6.366013350976048
easily,1223,-0.04990160415117929
energies,122,2.2551394868027366
actual,428,1.0000373359541963
anyhow,391,1.0904529715506273
earnest,752,0.43642420758615325
bribed,50,3.147137526107847
greville,99,3.1571878619613485
oil,213,1.6978683658265679
accurate,93,2.526561038382737
applaud,34,3.5328000069198318
thrashing,30,3.657963149873838
stolen,239,2.2758441601644277
inspiration,155,2.0157354146167465
american,611,0.6440635723643976
york,367,1.153798683481423
upbraided,21,4.01463809381257
oxley,1,7.059160531535993
intolerable,258,1.5062009466143758
tory,176,1.8886765364978413
augustus,118,2.9816230876302736
recommending,29,3.691864701549519
kidney,40,3.3702810774220566
distinctly,373,1.1375821118921776
taxed,38,3.421574371809607
counted,316,1.303418317949081
draped,64,2.9002774481763214
tied,481,0.8832932614302319
abbey,194,1.7913023724726649
peerless,33,3.5626529700695126
uphold,25,3.8402847066677923
resolution,496,0.8525846048110655
twinkled,69,2.8250540269387336
readiness,187,1.8280519146814065
animosity,40,3.3702810774220566
revolt,113,2.3317727128236525
dessert,58,2.998717520989574
rady,16,4.979718989856157
algernon,59,2.9816230876302736
passion,1652,-0.3505814225449304
bantam,47,3.2090129298259344
austin,453,0.9432684060529591
affectionately,146,2.0755539098276565
reverent,41,3.3455884648316854
noted,351,1.1983743080701272
desiring,103,2.4244315433063575
accompanies,32,3.5934246287362663
pylcher,2,6.366013350976048
strongly,537,1.4663096175870738
richard,2119,1.7030460662617395
forgives,21,4.01463809381257
defied,82,2.65244128427174
despatched,154,2.022207929122364
apoplexy,22,3.9681180781776773
brows,404,1.057745653574843
blandish,106,3.0888686179838714
entirely,1169,-0.004743429936075315
inform,201,1.7558556234769174
ripton,383,1.1111255423553472
doubtful,384,1.1085179789482664
cited,28,3.726956021360789
habitual,235,1.5995750173918342
rip,70,2.810665289486634
granny,20,4.063428257982002
forgave,75,2.7416724179996828
containing,255,1.5178969863775669
jokes,188,1.8227185687060439
nostrils,157,2.0029147261876847
reflection,492,0.8606818150436849
deceive,195,1.7861609729722463
unfortunately,208,1.721622451834675
manage,531,0.7843985102940542
deny,505,1.5277492828205788
forbearance,84,2.6283437326926795
throwing,510,0.8247498058176217
seconding,7,5.11325038248068
unwise,47,3.2090129298259344
placidly,78,2.702451704846401
procured,109,2.3678126493068494
dutiful,78,2.702451704846401
helping,278,2.1246865984053014
mercy,639,1.2924032577184035
bella,121,3.3619822746073615
gratify,129,2.199348127174321
condescended,114,2.3229620831414977
dreadful,968,0.1839284442594161
endured,168,1.9351965521327341
performance,309,1.3258192546382477
anguish,382,1.1137399229294178
blame,638,0.6008222481912032
studious,52,3.107916812954566
commenced,184,1.8442247739270075
sensitive,374,1.134904734121461
extended,300,1.3553780568797922
blamed,131,2.1839632083348417
aspect,733,0.4620148296493416
science,359,1.1758381430477143
eclipsed,31,3.6251733270508466
pretender,82,3.3455884648316854
reinstating,4,5.6728661704161025
merely,1306,-0.11556377830038318
coincided,16,4.286571809296212
exactly,1486,-0.2446826937417114
stolberg,34,3.5328000069198318
thomas,778,0.40243400735760154
hay,352,1.195529355937896
messrs,104,2.4147696323946204
sixty,338,1.2361146360529742
reformed,40,3.3702810774220566
absolutely,837,0.3293364610465177
athlete,19,4.114721552369552
tempestuous,30,3.657963149873838
bewailings,3,5.960548242867883
queernesses,3,5.960548242867883
strike,583,0.6909733451855008
prefer,404,1.057745653574843
rare,652,1.2722631501692854
unmistakable,101,2.4440400146947336
adored,141,2.110400641157825
selmes,6,5.960548242867883
pitied,159,1.9902563293157616
cable,120,2.271668788753947
paralyzed,45,3.9456452223256187
kitty,1701,-0.3798110608598686
seventeen,183,1.8496743786945722
commanded,242,1.5702228053793068
entertain,211,1.7073023980599267
ashe,880,0.2792386240637409
charming,868,0.29296881687564297
prospect,586,0.6858407419589804
unseen,283,1.4137136338927554
crossed,991,0.16044599720600508
venetians,5,5.449722619101893
refrain,144,2.0893472319599926
lead,1072,0.08187918990524573
startlingly,33,3.5626529700695126
demon,133,2.168811403314239
squeezed,105,2.40520018137847
fortified,60,2.9648159693138925
seize,168,1.9351965521327341
pierson,249,2.9280019961911763
class,777,0.40372018116834557
ascetic,24,3.8811067011880476
shock,559,0.733011058380894
card,506,0.8326238622485276
mademoiselle,437,0.9792273364404029
padre,50,3.147137526107847
lean,367,1.153798683481423
rebellion,117,2.296986596738237
chica,10,4.756575438541947
blew,334,1.2480195385592927
lauder,7,5.11325038248068
curate,212,1.7025742568639806
noel,442,0.967850649458295
betrayed,438,0.9769416211595469
hurting,61,2.948286667362682
leila,193,1.7964703426311077
fey,11,4.661265258737623
communion,77,2.715355109682309
obsessed,8,4.979718989856157
derived,120,2.271668788753947
housekeeper,535,0.7768937846399865
ida,480,1.5785216081940017
astonishment,417,1.0260743097371916
pigheadedness,1,7.059160531535993
woodstock,140,2.1175181089266886
breathed,415,1.0308820113052948
maud,197,2.46910398335795
temptations,114,3.016109263701443
telegram,211,1.7073023980599267
mistaken,460,0.9279340420528525
shooting,373,1.1375821118921776
pleasing,190,1.8121364593755067
teasing,67,2.854467912145027
supplying,30,3.657963149873838
drink,1316,-0.12319158034926946
sip,37,3.4482426188917685
clergyman,409,1.0454453754931914
neighbourhood,707,0.4981298656394203
heretofore,51,3.127334898811667
deeper,488,0.8688451256828459
scorned,120,2.271668788753947
easy,1965,-0.5240869927673685
move,1194,-0.025903762416554326
coverlet,47,3.2090129298259344
vaughan,179,1.8717747256952382
grooms,55,3.051827346303522
afresh,197,1.7759568027980046
type,383,1.1111255423553472
spell,362,1.1675163197102219
unfitty,1,7.059160531535993
spells,41,3.3455884648316854
training,193,1.7964703426311077
isola,138,2.1319068463787882
conrad,79,2.689712679068972
apart,745,0.4457763131564334
thief,198,1.7708935008414577
banger,3,7.059160531535993
pops,6,5.267401062307938
liberty,672,0.5489021910128435
chillers,17,4.225947187479777
haw,26,3.8010639935145107
rub,118,2.9816230876302736
rick,188,1.8227185687060439
splash,131,2.1839632083348417
apple,277,1.4351430253486546
hexmoor,3,5.960548242867883
butter,371,1.142958468928558
thatch,56,3.0338088408008437
cornishers,3,5.960548242867883
poet,611,0.6440635723643976
cloth,531,0.7843985102940542
miller,122,2.2551394868027366
dang,17,4.9190943680397226
showy,64,2.9002774481763214
harm,947,0.2058614383499148
implication,47,3.2090129298259344
plotted,30,3.657963149873838
truthful,120,2.271668788753947
ladylike,36,3.475641593079883
tenderness,754,0.43376816352803693
entailed,39,3.3955988854063466
encumbrances,11,4.661265258737623
grudging,37,3.4482426188917685
recent,201,1.7558556234769174
tower,426,1.0047211852666227
greeting,276,1.438759665818843
signal,313,1.3129573409958397
ass,215,1.6885225034083302
corsican,44,3.274970897617732
albeit,125,2.230846794233692
poser,1,7.059160531535993
duo,2,6.366013350976048
reputed,44,3.274970897617732
travel,453,0.9432684060529591
assassin,31,3.6251733270508466
sleeping,557,0.7365952916087091
gay,622,0.6262204387968137
desolate,278,1.431539417845356
proper,948,0.20480602928097127
inquiry,410,1.0430033718376395
wrestle,57,3.016109263701443
chap,397,1.0752242508488026
wrestling,89,2.5705241618038532
genuine,326,1.2722631501692854
sceptical,61,2.948286667362682
longing,470,0.9064278368318889
bigamist,2,6.366013350976048
badcock,32,3.5934246287362663
mighty,621,0.6278294496025143
release,213,1.6978683658265679
tragedy,316,1.303418317949081
cleaves,5,5.449722619101893
considers,80,2.6771338968621117
useless,486,0.8729519076354995
flock,196,1.7810458723054758
susanna,10,4.756575438541947
ecclesiastical,78,2.702451704846401
energetic,131,2.1839632083348417
homestead,42,3.321490913252625
shaving,38,3.421574371809607
recalled,345,1.2156161145046331
sue,628,1.3097675456277396
friendly,896,0.26122011856106253
lately,683,0.5326656719652031
included,140,2.1175181089266886
jude,937,0.21647724929757092
personality,188,1.8227185687060439
shuddered,192,1.8016651595082116
alfredston,53,3.0888686179838714
arabella,478,0.889549799044537
inconvenient,80,2.6771338968621117
alonger,9,4.861935954199773
exaltation,74,2.755095438331823
pip,349,1.8972357898935113
mithter,7,5.11325038248068
jaggerth,9,4.861935954199773
monday,291,1.3858372643645005
suggest,337,1.2390776011836315
propose,363,1.1647576972711422
havisham,457,0.9344771406417883
privately,192,1.8016651595082116
influenced,123,2.2469761761635754
ordering,83,2.640319923739395
avoids,11,4.661265258737623
deceased,128,2.207130267616376
establishment,331,1.2570421561589302
notions,263,1.4870064993582286
seasons,107,2.386331697074087
estella,270,2.1538857530975637
li,31,3.6251733270508466
cultivated,152,2.035280010689717
expand,36,3.475641593079883
tempered,212,1.7025742568639806
cedric,168,1.9351965521327341
grimly,190,1.8121364593755067
ben,430,0.995375322848385
ladyship,924,0.23044845989430884
peverill,3,5.960548242867883
misdoings,9,4.861935954199773
intellectual,391,1.0904529715506273
straight,1914,-0.4977900404769064
territory,44,3.274970897617732
reverence,337,1.2390776011836315
kirkbank,384,1.1085179789482664
parsonage,54,3.0701764849717184
premium,28,3.726956021360789
struggled,217,1.6792631779955336
prodigal,79,2.689712679068972
surgeon,269,1.464449151934154
whence,503,0.8385703614362539
fortunately,211,1.7073023980599267
inquire,337,1.2390776011836315
thurstan,74,2.755095438331823
boyhood,141,2.110400641157825
contemptuous,147,2.068727944757257
condemning,27,3.7633236655316638
farquhar,226,1.6386255322637073
severe,435,1.6769616810072543
inflexible,47,3.2090129298259344
pompously,18,4.168788773639829
excited,721,0.478521394251044
prolonged,200,1.7608431649879563
racing,123,2.2469761761635754
parting,515,0.8149936308722568
ruth,1266,-0.08445707116812849
defilement,5,5.449722619101893
weeks,1118,0.039863877820948655
bradshaw,404,1.057745653574843
disappoint,63,2.9160258051444603
befall,124,2.2388789659309563
consideration,598,0.6655697775853615
dismayed,84,2.6283437326926795
shut,1574,-0.3022148974413554
railroads,17,4.225947187479777
aind,1,7.059160531535993
envying,23,3.9236663156068436
dollars,144,2.0893472319599926
fife,19,4.114721552369552
judgments,47,3.2090129298259344
mistrust,94,2.515865749265989
aout,15,4.351110330433783
disko,179,1.8717747256952382
cheyne,125,2.230846794233692
boston,60,2.9648159693138925
jersey,29,3.691864701549519
explaining,140,2.1175181089266886
choke,52,3.107916812954566
curious,1239,-0.06289935009314944
smoking,490,0.8647551404313207
harvey,401,1.065199104229424
understood,1353,-0.1509190966347949
